date,entity,currency,account_type,balance
2025-04-06,Entity A,JPY,payable,1108017.63
2025-04-06,Entity A,CAD,payable,1076111.36
2025-04-06,Entity B,USD,payable,1088331.04
2025-04-06,Entity B,EUR,payable,1097554.17
2025-04-06,Entity B,GBP,payable,1043501.01
2025-04-06,Entity B,JPY,payable,1092160.48
2025-04-06,Entity B,CAD,payable,1137415.71
2025-04-06,Entity C,USD,payable,1088282.91
2025-04-06,Entity C,EUR,payable,1058005.13
2025-04-06,Entity C,GBP,payable,1072513.73
2025-04-06,Entity C,JPY,payable,1080461.61
2025-04-06,Entity C,CAD,payable,1106552.81
2025-04-07,Entity A,USD,payable,1072878.29
2025-04-07,Entity A,EUR,payable,1131611.47
2025-04-07,Entity A,GBP,payable,1041379.31
2025-04-07,Entity A,JPY,payable,1079315.36
2025-04-07,Entity A,CAD,payable,1085757.72
2025-04-07,Entity B,USD,payable,1062605.68
2025-04-07,Entity B,EUR,payable,1057568.23
2025-04-07,Entity B,GBP,payable,1048295.69
2025-04-07,Entity B,JPY,payable,1094748.93
2025-04-07,Entity B,CAD,payable,1073697.33
2025-04-07,Entity C,USD,payable,1062398.28
2025-04-07,Entity C,EUR,payable,1085179.07
2025-04-07,Entity C,GBP,payable,1079237.44
2025-04-07,Entity C,JPY,payable,1096930.98
2025-04-07,Entity C,CAD,payable,1102398.67
2025-04-08,Entity A,USD,payable,1118568.79
2025-04-08,Entity A,EUR,payable,1082362.93
2025-04-08,Entity A,GBP,payable,1079930.59
2025-04-08,Entity A,JPY,payable,1114684.04
2025-04-08,Entity A,CAD,payable,1116715.54
2025-04-08,Entity B,USD,payable,1057610.45
2025-04-08,Entity B,EUR,payable,1109743.17
2025-04-08,Entity B,GBP,payable,1098908.57
2025-04-08,Entity B,JPY,payable,1097697.01
2025-04-08,Entity B,CAD,payable,1109769.58
2025-04-08,Entity C,USD,payable,1033337.79
2025-04-08,Entity C,EUR,payable,1045807.65
2025-04-08,Entity C,GBP,payable,1032155.38
2025-04-08,Entity C,JPY,payable,1102148.9
2025-04-08,Entity C,CAD,payable,1110128.78
2025-04-09,Entity A,USD,payable,1093469.1
2025-04-09,Entity A,EUR,payable,1121746.1
2025-04-09,Entity A,GBP,payable,1093574.3
2025-04-09,Entity A,JPY,payable,1099454.99
2025-04-09,Entity A,CAD,payable,1036408.83
2025-04-09,Entity B,USD,payable,1053701.43
2025-04-09,Entity B,EUR,payable,1047576.67
2025-04-09,Entity B,GBP,payable,1026239.68
2025-04-09,Entity B,JPY,payable,1061108.01
2025-04-09,Entity B,CAD,payable,1092568.77
2025-04-09,Entity C,USD,payable,1074471.77
2025-04-09,Entity C,EUR,payable,1050920.83
2025-04-09,Entity C,GBP,payable,1085980.24
2025-04-09,Entity C,JPY,payable,1096116.22
2025-04-09,Entity C,CAD,payable,1107746.55
2025-04-10,Entity A,USD,payable,1033367.5
2025-04-10,Entity A,EUR,payable,1099533.6
2025-04-10,Entity A,GBP,payable,1040228.22
2025-04-10,Entity A,JPY,payable,1056926.38
2025-04-10,Entity A,CAD,payable,1066429.38
2025-04-10,Entity B,USD,payable,1084285.73
2025-04-10,Entity B,EUR,payable,1083698.23
2025-04-10,Entity B,GBP,payable,1028160.96
2025-04-10,Entity B,JPY,payable,1059597.1
2025-04-10,Entity B,CAD,payable,1101193.45
2025-04-10,Entity C,USD,payable,1116339.2
2025-04-10,Entity C,EUR,payable,1081661.09
2025-04-10,Entity C,GBP,payable,1049723.55
2025-04-10,Entity C,JPY,payable,1077051.73
2025-04-10,Entity C,CAD,payable,1093910.35
2025-04-11,Entity A,USD,payable,1106448.25
2025-04-11,Entity A,EUR,payable,1034868.04
2025-04-11,Entity A,GBP,payable,1107334.2
2025-04-11,Entity A,JPY,payable,1038320.65
2025-04-11,Entity A,CAD,payable,1068009.01
2025-04-11,Entity B,USD,payable,1086626.61
2025-04-11,Entity B,EUR,payable,1024146.78
2025-04-11,Entity B,GBP,payable,1034780.14
2025-04-11,Entity B,JPY,payable,1013802.19
2025-04-11,Entity B,CAD,payable,1069074.63
2025-04-11,Entity C,USD,payable,1101164.96
2025-04-11,Entity C,EUR,payable,1094234.21
2025-04-11,Entity C,GBP,payable,1026234.62
2025-04-11,Entity C,JPY,payable,1033843.09
2025-04-11,Entity C,CAD,payable,1044039.19
2025-04-12,Entity A,USD,payable,1083547.73
2025-04-12,Entity A,EUR,payable,1069845.56
2025-04-12,Entity A,GBP,payable,1037811.35
2025-04-12,Entity A,JPY,payable,1071137.35
2025-04-12,Entity A,CAD,payable,1098215.88
2025-04-12,Entity B,USD,payable,1013991.02
2025-04-12,Entity B,EUR,payable,1066922.33
2025-04-12,Entity B,GBP,payable,1096542.6
2025-04-12,Entity B,JPY,payable,1049336.01
2025-04-12,Entity B,CAD,payable,1023585.85
2025-04-12,Entity C,USD,payable,1102128.96
2025-04-12,Entity C,EUR,payable,1070416.66
2025-04-12,Entity C,GBP,payable,1091533.6
2025-04-12,Entity C,JPY,payable,1042699.04
2025-04-12,Entity C,CAD,payable,1064924.28
2025-04-13,Entity A,USD,payable,1083992.46
2025-04-13,Entity A,EUR,payable,1051685.62
2025-04-13,Entity A,GBP,payable,1056881.31
2025-04-13,Entity A,JPY,payable,1026511.12
2025-04-13,Entity A,CAD,payable,1012065.19
2025-04-13,Entity B,USD,payable,1007828.54
2025-04-13,Entity B,EUR,payable,1098012.17
2025-04-13,Entity B,GBP,payable,1043843.78
2025-04-13,Entity B,JPY,payable,1082045.36
2025-04-13,Entity B,CAD,payable,1062616.33
2025-04-13,Entity C,USD,payable,1096777.47
2025-04-13,Entity C,EUR,payable,1001504.5
2025-04-13,Entity C,GBP,payable,1007098.48
2025-04-13,Entity C,JPY,payable,1034292.25
2025-04-13,Entity C,CAD,payable,1020911.56
2025-04-14,Entity A,USD,payable,1044749.9
2025-04-14,Entity A,EUR,payable,1007812.05
2025-04-14,Entity A,GBP,payable,1052006.09
2025-04-14,Entity A,JPY,payable,1092788.71
2025-04-14,Entity A,CAD,payable,1010902.87
2025-04-14,Entity B,USD,payable,1014207.9
2025-04-14,Entity B,EUR,payable,1009557.73
2025-04-14,Entity B,GBP,payable,1069221.77
2025-04-14,Entity B,JPY,payable,1066774.8
2025-04-14,Entity B,CAD,payable,1059376.65
2025-04-14,Entity C,USD,payable,1028479.13
2025-04-14,Entity C,EUR,payable,1022774.9
2025-04-14,Entity C,GBP,payable,1000639.34
2025-04-14,Entity C,JPY,payable,1066288.74
2025-04-14,Entity C,CAD,payable,1084900.45
2025-04-15,Entity A,USD,payable,1046573.93
2025-04-15,Entity A,EUR,payable,1034187.75
2025-04-15,Entity A,GBP,payable,1031732.38
2025-04-15,Entity A,JPY,payable,1083535.37
2025-04-15,Entity A,CAD,payable,1018166.61
2025-04-15,Entity B,USD,payable,1054077.36
2025-04-15,Entity B,EUR,payable,1054875.44
2025-04-15,Entity B,GBP,payable,1029213.11
2025-04-15,Entity B,JPY,payable,1074626.32
2025-04-15,Entity B,CAD,payable,1015366.55
2025-04-15,Entity C,USD,payable,1001118.01
2025-04-15,Entity C,EUR,payable,1048853.55
2025-04-15,Entity C,GBP,payable,1041296.84
2025-04-15,Entity C,JPY,payable,991366.45
2025-04-15,Entity C,CAD,payable,991741.0
2025-04-16,Entity A,USD,payable,1051480.36
2025-04-16,Entity A,EUR,payable,1027647.53
2025-04-16,Entity A,GBP,payable,1027539.45
2025-04-16,Entity A,JPY,payable,991110.6
2025-04-16,Entity A,CAD,payable,1083129.26
2025-04-16,Entity B,USD,payable,1056072.54
2025-04-16,Entity B,EUR,payable,1068119.41
2025-04-16,Entity B,GBP,payable,1060912.09
2025-04-16,Entity B,JPY,payable,1046439.25
2025-04-16,Entity B,CAD,payable,1050698.66
2025-04-16,Entity C,USD,payable,1023065.76
2025-04-16,Entity C,EUR,payable,1060239.43
2025-04-16,Entity C,GBP,payable,1049722.76
2025-04-16,Entity C,JPY,payable,1075174.44
2025-04-16,Entity C,CAD,payable,988162.25
2025-04-17,Entity A,USD,payable,1025557.51
2025-04-17,Entity A,EUR,payable,1004351.96
2025-04-17,Entity A,GBP,payable,993381.69
2025-04-17,Entity A,JPY,payable,999167.21
2025-04-17,Entity A,CAD,payable,986691.38
2025-04-17,Entity B,USD,payable,998811.43
2025-04-17,Entity B,EUR,payable,1008645.75
2025-04-17,Entity B,GBP,payable,988564.66
2025-04-17,Entity B,JPY,payable,991344.34
2025-04-17,Entity B,CAD,payable,1058245.19
2025-04-17,Entity C,USD,payable,1037270.24
2025-04-17,Entity C,EUR,payable,986323.84
2025-04-17,Entity C,GBP,payable,1056674.05
2025-04-17,Entity C,JPY,payable,1059141.43
2025-04-17,Entity C,CAD,payable,1062098.5
2025-04-18,Entity A,USD,payable,1045011.51
2025-04-18,Entity A,EUR,payable,1012712.59
2025-04-18,Entity A,GBP,payable,1006089.9
2025-04-18,Entity A,JPY,payable,1073010.07
2025-04-18,Entity A,CAD,payable,1051602.25
2025-04-18,Entity B,USD,payable,991792.13
2025-04-18,Entity B,EUR,payable,977952.25
2025-04-18,Entity B,GBP,payable,1060015.04
2025-04-18,Entity B,JPY,payable,1057875.89
2025-04-18,Entity B,CAD,payable,1073357.13
2025-04-18,Entity C,USD,payable,1037293.07
2025-04-18,Entity C,EUR,payable,1022344.48
2025-04-18,Entity C,GBP,payable,990837.06
2025-04-18,Entity C,JPY,payable,1048354.93
2025-04-18,Entity C,CAD,payable,1026292.34
2025-04-19,Entity A,USD,payable,1040915.58
2025-04-19,Entity A,EUR,payable,979104.58
2025-04-19,Entity A,GBP,payable,985235.73
2025-04-19,Entity A,JPY,payable,1039404.73
2025-04-19,Entity A,CAD,payable,1063570.35
2025-04-19,Entity B,USD,payable,1056355.98
2025-04-19,Entity B,EUR,payable,1007795.21
2025-04-19,Entity B,GBP,payable,995199.54
2025-04-19,Entity B,JPY,payable,982705.72
2025-04-19,Entity B,CAD,payable,983460.15
2025-04-19,Entity C,USD,payable,980034.89
2025-04-19,Entity C,EUR,payable,1018730.92
2025-04-19,Entity C,GBP,payable,989895.88
2025-04-19,Entity C,JPY,payable,1054144.26
2025-04-19,Entity C,CAD,payable,974744.42
2025-04-20,Entity A,USD,payable,1030317.07
2025-04-20,Entity A,EUR,payable,980207.87
2025-04-20,Entity A,GBP,payable,1013113.69
2025-04-20,Entity A,JPY,payable,1019061.7
2025-04-20,Entity A,CAD,payable,1052856.2
2025-04-20,Entity B,USD,payable,1032549.93
2025-04-20,Entity B,EUR,payable,1024696.78
2025-04-20,Entity B,GBP,payable,1057590.51
2025-04-20,Entity B,JPY,payable,1009347.11
2025-04-20,Entity B,CAD,payable,1061853.42
2025-04-20,Entity C,USD,payable,967104.12
2025-04-20,Entity C,EUR,payable,1051263.5
2025-04-20,Entity C,GBP,payable,1063022.16
2025-04-20,Entity C,JPY,payable,1050429.03
2025-04-20,Entity C,CAD,payable,1001001.53
2025-04-21,Entity A,USD,payable,961480.17
2025-04-21,Entity A,EUR,payable,1053221.08
2025-04-21,Entity A,GBP,payable,1053736.4
2025-04-21,Entity A,JPY,payable,996781.26
2025-04-21,Entity A,CAD,payable,1008668.07
2025-04-21,Entity B,USD,payable,1059721.07
2025-04-21,Entity B,EUR,payable,971135.9
2025-04-21,Entity B,GBP,payable,1051994.72
2025-04-21,Entity B,JPY,payable,1051478.86
2025-04-21,Entity B,CAD,payable,965318.27
2025-04-21,Entity C,USD,payable,1054548.0
2025-04-21,Entity C,EUR,payable,1050650.83
2025-04-21,Entity C,GBP,payable,1026802.58
2025-04-21,Entity C,JPY,payable,982173.98
2025-04-21,Entity C,CAD,payable,1012439.4
2025-04-22,Entity A,USD,payable,996157.5
2025-04-22,Entity A,EUR,payable,1027102.94
2025-04-22,Entity A,GBP,payable,1037409.14
2025-04-22,Entity A,JPY,payable,1050073.68
2025-04-22,Entity A,CAD,payable,1003147.81
2025-04-22,Entity B,USD,payable,1046843.09
2025-04-22,Entity B,EUR,payable,1003381.7
2025-04-22,Entity B,GBP,payable,959889.45
2025-04-22,Entity B,JPY,payable,966110.17
2025-04-22,Entity B,CAD,payable,963988.13
2025-04-22,Entity C,USD,payable,1037605.22
2025-04-22,Entity C,EUR,payable,970889.37
2025-04-22,Entity C,GBP,payable,1044583.5
2025-04-22,Entity C,JPY,payable,1046250.02
2025-04-22,Entity C,CAD,payable,980524.51
2025-04-23,Entity A,USD,payable,988715.52
2025-04-23,Entity A,EUR,payable,977436.17
2025-04-23,Entity A,GBP,payable,968686.94
2025-04-23,Entity A,JPY,payable,1014351.37
2025-04-23,Entity A,CAD,payable,950922.26
2025-04-23,Entity B,USD,payable,1022243.86
2025-04-23,Entity B,EUR,payable,1038122.64
2025-04-23,Entity B,GBP,payable,1005760.08
2025-04-23,Entity B,JPY,payable,986854.85
2025-04-23,Entity B,CAD,payable,1000262.18
2025-04-23,Entity C,USD,payable,982847.54
2025-04-23,Entity C,EUR,payable,1011203.64
2025-04-23,Entity C,GBP,payable,980304.97
2025-04-23,Entity C,JPY,payable,975542.75
2025-04-23,Entity C,CAD,payable,1033065.74
2025-04-24,Entity A,USD,payable,966679.05
2025-04-24,Entity A,EUR,payable,956310.14
2025-04-24,Entity A,GBP,payable,1016942.12
2025-04-24,Entity A,JPY,payable,1000801.6
2025-04-24,Entity A,CAD,payable,1031868.79
2025-04-24,Entity B,USD,payable,1036861.02
2025-04-24,Entity B,EUR,payable,977340.9
2025-04-24,Entity B,GBP,payable,1012651.1
2025-04-24,Entity B,JPY,payable,976466.53
2025-04-24,Entity B,CAD,payable,1036808.16
2025-04-24,Entity C,USD,payable,947071.03
2025-04-24,Entity C,EUR,payable,998555.2
2025-04-24,Entity C,GBP,payable,1012635.25
2025-04-24,Entity C,JPY,payable,966196.57
2025-04-24,Entity C,CAD,payable,1032894.56
2025-04-25,Entity A,USD,payable,1005702.28
2025-04-25,Entity A,EUR,payable,946485.17
2025-04-25,Entity A,GBP,payable,1034652.78
2025-04-25,Entity A,JPY,payable,950022.98
2025-04-25,Entity A,CAD,payable,970977.1
2025-04-25,Entity B,USD,payable,1020244.57
2025-04-25,Entity B,EUR,payable,1032267.73
2025-04-25,Entity B,GBP,payable,964138.49
2025-04-25,Entity B,JPY,payable,967977.83
2025-04-25,Entity B,CAD,payable,950619.7
2025-04-25,Entity C,USD,payable,1028234.1
2025-04-25,Entity C,EUR,payable,948009.3
2025-04-25,Entity C,GBP,payable,1007233.65
2025-04-25,Entity C,JPY,payable,979980.46
2025-04-25,Entity C,CAD,payable,1010067.72
2025-04-26,Entity A,USD,payable,1000853.34
2025-04-26,Entity A,EUR,payable,1011352.68
2025-04-26,Entity A,GBP,payable,980098.69
2025-04-26,Entity A,JPY,payable,958086.15
2025-04-26,Entity A,CAD,payable,990790.44
2025-04-26,Entity B,USD,payable,1010975.33
2025-04-26,Entity B,EUR,payable,1009114.94
2025-04-26,Entity B,GBP,payable,1030875.46
2025-04-26,Entity B,JPY,payable,959785.41
2025-04-26,Entity B,CAD,payable,1026448.91
2025-04-26,Entity C,USD,payable,951334.57
2025-04-26,Entity C,EUR,payable,971450.21
2025-04-26,Entity C,GBP,payable,967913.55
2025-04-26,Entity C,JPY,payable,940527.24
2025-04-26,Entity C,CAD,payable,972037.43
2025-04-27,Entity A,USD,payable,961183.99
2025-04-27,Entity A,EUR,payable,971091.09
2025-04-27,Entity A,GBP,payable,1006155.28
2025-04-27,Entity A,JPY,payable,990528.69
2025-04-27,Entity A,CAD,payable,1011103.88
2025-04-27,Entity B,USD,payable,992091.94
2025-04-27,Entity B,EUR,payable,989983.22
2025-04-27,Entity B,GBP,payable,1009478.6
2025-04-27,Entity B,JPY,payable,958075.46
2025-04-27,Entity B,CAD,payable,978450.67
2025-04-27,Entity C,USD,payable,990085.06
2025-04-27,Entity C,EUR,payable,960203.1
2025-04-27,Entity C,GBP,payable,959551.73
2025-04-27,Entity C,JPY,payable,1005301.66
2025-04-27,Entity C,CAD,payable,1010179.9
2025-04-28,Entity A,USD,payable,997378.19
2025-04-28,Entity A,EUR,payable,932951.49
2025-04-28,Entity A,GBP,payable,1023235.82
2025-04-28,Entity A,JPY,payable,954868.79
2025-04-28,Entity A,CAD,payable,939840.55
2025-04-28,Entity B,USD,payable,1005573.56
2025-04-28,Entity B,EUR,payable,965867.28
2025-04-28,Entity B,GBP,payable,929741.38
2025-04-28,Entity B,JPY,payable,1004668.21
2025-04-28,Entity B,CAD,payable,1021153.47
2025-04-28,Entity C,USD,payable,999638.5
2025-04-28,Entity C,EUR,payable,935391.62
2025-04-28,Entity C,GBP,payable,959156.41
2025-04-28,Entity C,JPY,payable,939364.43
2025-04-28,Entity C,CAD,payable,948133.5
2025-04-29,Entity A,USD,payable,935262.11
2025-04-29,Entity A,EUR,payable,945147.79
2025-04-29,Entity A,GBP,payable,1004529.2
2025-04-29,Entity A,JPY,payable,974968.66
2025-04-29,Entity A,CAD,payable,982951.32
2025-04-29,Entity B,USD,payable,1005349.62
2025-04-29,Entity B,EUR,payable,970401.83
2025-04-29,Entity B,GBP,payable,1024745.66
2025-04-29,Entity B,JPY,payable,948486.28
2025-04-29,Entity B,CAD,payable,1007938.9
2025-04-29,Entity C,USD,payable,933774.67
2025-04-29,Entity C,EUR,payable,1021997.97
2025-04-29,Entity C,GBP,payable,989184.29
2025-04-29,Entity C,JPY,payable,930965.38
2025-04-29,Entity C,CAD,payable,927790.41
2025-04-30,Entity A,USD,payable,945785.09
2025-04-30,Entity A,EUR,payable,987786.81
2025-04-30,Entity A,GBP,payable,948017.36
2025-04-30,Entity A,JPY,payable,973820.38
2025-04-30,Entity A,CAD,payable,974676.78
2025-04-30,Entity B,USD,payable,1009191.18
2025-04-30,Entity B,EUR,payable,941844.34
2025-04-30,Entity B,GBP,payable,922870.45
2025-04-30,Entity B,JPY,payable,1012579.19
2025-04-30,Entity B,CAD,payable,944352.27
2025-04-30,Entity C,USD,payable,980285.33
2025-04-30,Entity C,EUR,payable,991203.17
2025-04-30,Entity C,GBP,payable,991301.76
2025-04-30,Entity C,JPY,payable,988430.63
2025-04-30,Entity C,CAD,payable,933556.0
2025-05-01,Entity A,USD,payable,952200.59
2025-05-01,Entity A,EUR,payable,952035.0
2025-05-01,Entity A,GBP,payable,991546.78
2025-05-01,Entity A,JPY,payable,954368.75
2025-05-01,Entity A,CAD,payable,930847.41
2025-05-01,Entity B,USD,payable,968136.81
2025-05-01,Entity B,EUR,payable,972470.72
2025-05-01,Entity B,GBP,payable,994789.16
2025-05-01,Entity B,JPY,payable,1006970.76
2025-05-01,Entity B,CAD,payable,942637.99
2025-05-01,Entity C,USD,payable,920027.12
2025-05-01,Entity C,EUR,payable,950695.45
2025-05-01,Entity C,GBP,payable,935878.36
2025-05-01,Entity C,JPY,payable,987346.04
2025-05-01,Entity C,CAD,payable,987629.12
2025-05-02,Entity A,USD,payable,951653.52
2025-05-02,Entity A,EUR,payable,995252.61
2025-05-02,Entity A,GBP,payable,977306.27
2025-05-02,Entity A,JPY,payable,1007919.26
2025-05-02,Entity A,CAD,payable,1004558.01
2025-05-02,Entity B,USD,payable,986025.64
2025-05-02,Entity B,EUR,payable,992182.46
2025-05-02,Entity B,GBP,payable,934323.73
2025-05-02,Entity B,JPY,payable,997660.54
2025-05-02,Entity B,CAD,payable,950854.75
2025-05-02,Entity C,USD,payable,949981.56
2025-05-02,Entity C,EUR,payable,929071.83
2025-05-02,Entity C,GBP,payable,1014166.93
2025-05-02,Entity C,JPY,payable,1007305.0
2025-05-02,Entity C,CAD,payable,926160.41
2025-05-03,Entity A,USD,payable,933995.66
2025-05-03,Entity A,EUR,payable,1002289.13
2025-05-03,Entity A,GBP,payable,943966.48
2025-05-03,Entity A,JPY,payable,934487.7
2025-05-03,Entity A,CAD,payable,932502.35
2025-05-03,Entity B,USD,payable,996358.21
2025-05-03,Entity B,EUR,payable,939299.39
2025-05-03,Entity B,GBP,payable,994323.01
2025-05-03,Entity B,JPY,payable,998690.55
2025-05-03,Entity B,CAD,payable,987965.23
2025-05-03,Entity C,USD,payable,939300.59
2025-05-03,Entity C,EUR,payable,944964.87
2025-05-03,Entity C,GBP,payable,995685.82
2025-05-03,Entity C,JPY,payable,988761.85
2025-05-03,Entity C,CAD,payable,1005567.97
2025-05-04,Entity A,USD,payable,917134.48
2025-05-04,Entity A,EUR,payable,920481.88
2025-05-04,Entity A,GBP,payable,1009153.16
2025-05-04,Entity A,JPY,payable,929313.61
2025-05-04,Entity A,CAD,payable,999954.71
2025-05-04,Entity B,USD,payable,996888.28
2025-05-04,Entity B,EUR,payable,967592.07
2025-05-04,Entity B,GBP,payable,935029.88
2025-05-04,Entity B,JPY,payable,925844.6
2025-05-04,Entity B,CAD,payable,993209.55
2025-05-04,Entity C,USD,payable,941513.05
2025-05-04,Entity C,EUR,payable,981983.37
2025-05-04,Entity C,GBP,payable,913988.22
2025-05-04,Entity C,JPY,payable,927233.05
2025-05-04,Entity C,CAD,payable,988304.12
2025-05-05,Entity A,USD,payable,945221.55
2025-05-05,Entity A,EUR,payable,992365.71
2025-05-05,Entity A,GBP,payable,931188.36
2025-05-05,Entity A,JPY,payable,955799.98
2025-05-05,Entity A,CAD,payable,976118.69
2025-05-05,Entity B,USD,payable,977391.63
2025-05-05,Entity B,EUR,payable,981018.34
2025-05-05,Entity B,GBP,payable,935985.93
2025-05-05,Entity B,JPY,payable,911651.83
2025-05-05,Entity B,CAD,payable,979746.37
2025-05-05,Entity C,USD,payable,936778.53
2025-05-05,Entity C,EUR,payable,964934.77
2025-05-05,Entity C,GBP,payable,912247.8
2025-05-05,Entity C,JPY,payable,923454.03
2025-05-05,Entity C,CAD,payable,963884.78
2025-05-06,Entity A,USD,payable,906123.57
2025-05-06,Entity A,EUR,payable,953154.33
2025-05-06,Entity A,GBP,payable,940184.63
2025-05-06,Entity A,JPY,payable,953665.11
2025-05-06,Entity A,CAD,payable,998507.13
2025-05-06,Entity B,USD,payable,975625.18
2025-05-06,Entity B,EUR,payable,923566.85
2025-05-06,Entity B,GBP,payable,985354.69
2025-05-06,Entity B,JPY,payable,909682.67
2025-05-06,Entity B,CAD,payable,931065.55
2025-05-06,Entity C,USD,payable,921568.3
2025-05-06,Entity C,EUR,payable,910826.46
2025-05-06,Entity C,GBP,payable,972956.82
2025-05-06,Entity C,JPY,payable,916225.91
2025-05-06,Entity C,CAD,payable,928605.24
2025-05-07,Entity A,USD,payable,943184.52
2025-05-07,Entity A,EUR,payable,944367.6
2025-05-07,Entity A,GBP,payable,985125.57
2025-05-07,Entity A,JPY,payable,942251.85
2025-05-07,Entity A,CAD,payable,923445.96
2025-05-07,Entity B,USD,payable,996214.48
2025-05-07,Entity B,EUR,payable,917713.96
2025-05-07,Entity B,GBP,payable,935051.73
2025-05-07,Entity B,JPY,payable,928845.65
2025-05-07,Entity B,CAD,payable,916837.09
2025-05-07,Entity C,USD,payable,910582.43
2025-05-07,Entity C,EUR,payable,921344.03
2025-05-07,Entity C,GBP,payable,955741.29
2025-05-07,Entity C,JPY,payable,975312.81
2025-05-07,Entity C,CAD,payable,962167.24
2025-05-08,Entity A,USD,payable,900132.87
2025-05-08,Entity A,EUR,payable,923384.98
2025-05-08,Entity A,GBP,payable,974208.66
2025-05-08,Entity A,JPY,payable,910575.06
2025-05-08,Entity A,CAD,payable,986838.85
2025-05-08,Entity B,USD,payable,956166.63
2025-05-08,Entity B,EUR,payable,927267.95
2025-05-08,Entity B,GBP,payable,945898.15
2025-05-08,Entity B,JPY,payable,940318.88
2025-05-08,Entity B,CAD,payable,903537.64
2025-05-08,Entity C,USD,payable,931866.37
2025-05-08,Entity C,EUR,payable,982809.36
2025-05-08,Entity C,GBP,payable,946710.45
2025-05-08,Entity C,JPY,payable,929939.58
2025-05-08,Entity C,CAD,payable,932949.46
2025-05-09,Entity A,USD,payable,921146.53
2025-05-09,Entity A,EUR,payable,940018.46
2025-05-09,Entity A,GBP,payable,941999.33
2025-05-09,Entity A,JPY,payable,995027.21
2025-05-09,Entity A,CAD,payable,924584.23
2025-05-09,Entity B,USD,payable,926115.69
2025-05-09,Entity B,EUR,payable,947764.91
2025-05-09,Entity B,GBP,payable,906598.67
2025-05-09,Entity B,JPY,payable,897976.3
2025-05-09,Entity B,CAD,payable,926924.16
2025-05-09,Entity C,USD,payable,916162.62
2025-05-09,Entity C,EUR,payable,952608.98
2025-05-09,Entity C,GBP,payable,928610.05
2025-05-09,Entity C,JPY,payable,927071.89
2025-05-09,Entity C,CAD,payable,927206.45
2025-05-10,Entity A,USD,payable,961135.56
2025-05-10,Entity A,EUR,payable,951726.56
2025-05-10,Entity A,GBP,payable,961205.98
2025-05-10,Entity A,JPY,payable,965788.45
2025-05-10,Entity A,CAD,payable,905295.6
2025-05-10,Entity B,USD,payable,983348.39
2025-05-10,Entity B,EUR,payable,926415.51
2025-05-10,Entity B,GBP,payable,910559.8
2025-05-10,Entity B,JPY,payable,948688.53
2025-05-10,Entity B,CAD,payable,899968.14
2025-05-10,Entity C,USD,payable,992304.23
2025-05-10,Entity C,EUR,payable,956059.64
2025-05-10,Entity C,GBP,payable,966842.95
2025-05-10,Entity C,JPY,payable,987504.96
2025-05-10,Entity C,CAD,payable,960756.6
2025-05-11,Entity A,USD,payable,946283.68
2025-05-11,Entity A,EUR,payable,974444.01
2025-05-11,Entity A,GBP,payable,941562.7
2025-05-11,Entity A,JPY,payable,923760.2
2025-05-11,Entity A,CAD,payable,954832.68
2025-05-11,Entity B,USD,payable,896946.67
2025-05-11,Entity B,EUR,payable,944617.17
2025-05-11,Entity B,GBP,payable,916413.53
2025-05-11,Entity B,JPY,payable,910895.22
2025-05-11,Entity B,CAD,payable,967241.43
2025-05-11,Entity C,USD,payable,911977.32
2025-05-11,Entity C,EUR,payable,918693.04
2025-05-11,Entity C,GBP,payable,905758.56
2025-05-11,Entity C,JPY,payable,955819.58
2025-05-11,Entity C,CAD,payable,905073.94
2025-05-12,Entity A,USD,payable,931208.87
2025-05-12,Entity A,EUR,payable,967888.14
2025-05-12,Entity A,GBP,payable,960972.96
2025-05-12,Entity A,JPY,payable,963836.78
2025-05-12,Entity A,CAD,payable,932856.43
2025-05-12,Entity B,USD,payable,900025.46
2025-05-12,Entity B,EUR,payable,968074.53
2025-05-12,Entity B,GBP,payable,934670.99
2025-05-12,Entity B,JPY,payable,894796.25
2025-05-12,Entity B,CAD,payable,927093.23
2025-05-12,Entity C,USD,payable,949874.36
2025-05-12,Entity C,EUR,payable,980914.53
2025-05-12,Entity C,GBP,payable,964392.9
2025-05-12,Entity C,JPY,payable,955460.11
2025-05-12,Entity C,CAD,payable,924601.5
2025-05-13,Entity A,USD,payable,909237.23
2025-05-13,Entity A,EUR,payable,932581.07
2025-05-13,Entity A,GBP,payable,978418.06
2025-05-13,Entity A,JPY,payable,897210.59
2025-05-13,Entity A,CAD,payable,953123.95
2025-05-13,Entity B,USD,payable,908816.39
2025-05-13,Entity B,EUR,payable,958326.43
2025-05-13,Entity B,GBP,payable,894927.69
2025-05-13,Entity B,JPY,payable,970372.21
2025-05-13,Entity B,CAD,payable,906456.36
2025-05-13,Entity C,USD,payable,917989.44
2025-05-13,Entity C,EUR,payable,936628.88
2025-05-13,Entity C,GBP,payable,951258.03
2025-05-13,Entity C,JPY,payable,935986.54
2025-05-13,Entity C,CAD,payable,942816.1
2025-05-14,Entity A,USD,payable,988515.99
2025-05-14,Entity A,EUR,payable,931453.46
2025-05-14,Entity A,GBP,payable,933213.08
2025-05-14,Entity A,JPY,payable,940172.79
2025-05-14,Entity A,CAD,payable,946996.34
2025-05-14,Entity B,USD,payable,941666.37
2025-05-14,Entity B,EUR,payable,914099.49
2025-05-14,Entity B,GBP,payable,907601.12
2025-05-14,Entity B,JPY,payable,936418.37
